origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.010,134.0
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.025,1517.4
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.050,1758.9
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.100,2026.9
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.150,2171.9
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.200,2281.4
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.250,2338.1
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.300,2366.8
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.350,2520.5
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.400,2562.1
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.450,2656.4
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.500,2716.5
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.550,2760.6000000000004
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.600,2877.7000000000003
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.650,2908.1000000000004
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.700,3073.0
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.750,3103.0
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.800,3158.4
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.850,3267.9
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.900,3502.3
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.950,3680.9
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.975,3922.4
2025-12-10,ILI incidence,1,2025-12-07,AT,quantile,0.990,4082.2
2025-12-10,ILI incidence,1,2025-12-07,AT,median,,2716.5
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.010,174.62000000000035
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.025,933.9050000000005
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.050,1336.2000000000007
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.100,1684.8000000000002
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.150,1881.5000000000005
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.200,2036.6999999999998
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.250,2180.3
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.300,2308.9000000000005
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.350,2416.79
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.400,2529.8
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.450,2633.275
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.500,2721.15
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.550,2819.8
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.600,2921.3
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.650,3035.6000000000004
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.700,3142.8899999999994
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.750,3259.5
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.800,3397.3600000000006
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.850,3556.8
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.900,3754.9100000000003
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.950,4089.474999999999
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.975,4457.9
2025-12-10,ILI incidence,2,2025-12-14,AT,quantile,0.990,5189.3
2025-12-10,ILI incidence,2,2025-12-14,AT,median,,2721.15
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.010,0.0
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.025,448.4200000000005
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.050,972.8749999999999
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.100,1407.4500000000005
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.150,1676.1
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.200,1878.0400000000002
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.250,2036.1000000000001
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.300,2196.8399999999997
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.350,2336.2650000000003
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.400,2477.5400000000004
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.450,2594.31
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.500,2721.4
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.550,2841.3
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.600,2965.2200000000003
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.650,3104.7100000000005
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.700,3240.63
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.750,3389.0249999999996
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.800,3561.88
2025-12-10,ILI incidence,3,2025-12-21,AT,quantile,0.850,3760.2749999999996
