origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.010,0.0
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.025,0.0
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.050,0.0
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.100,0.0
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.150,206.94000000000005
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.200,507.6000000000003
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.250,771.1500000000003
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.300,1016.8700000000005
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.350,1207.195
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.400,1396.3600000000004
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.450,1570.71
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.500,1753.45
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.550,1924.745
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.600,2102.6400000000003
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.650,2297.405
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.700,2502.459999999999
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.750,2719.925
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.800,2971.4800000000005
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.850,3283.0
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.900,3677.3999999999996
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.950,4318.0199999999995
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.975,4901.237499999999
2026-05-13,ILI incidence,1,2026-05-10,AT,quantile,0.990,5669.503
2026-05-13,ILI incidence,1,2026-05-10,AT,median,,1753.45
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.010,0.0
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.025,0.0
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.050,0.0
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.100,0.0
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.150,50.100000000000136
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.200,385.8800000000002
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.250,672.0749999999999
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.300,908.1700000000002
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.350,1138.6650000000006
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.400,1354.7000000000005
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.450,1540.4600000000007
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.500,1733.6499999999996
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.550,1935.545
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.600,2149.4599999999996
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.650,2354.97
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.700,2578.8999999999996
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.750,2811.85
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.800,3093.7
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.850,3397.689999999999
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.900,3850.720000000001
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.950,4477.919999999999
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.975,5155.802499999997
2026-05-13,ILI incidence,2,2026-05-17,AT,quantile,0.990,5992.380000000001
2026-05-13,ILI incidence,2,2026-05-17,AT,median,,1733.6499999999996
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.010,0.0
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.025,0.0
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.050,0.0
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.100,0.0
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.150,0.0
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.200,285.72000000000037
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.250,554.1250000000002
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.300,832.09
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.350,1077.0
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.400,1307.2000000000003
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.450,1529.3650000000002
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.500,1739.95
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.550,1951.7449999999997
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.600,2178.66
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.650,2425.4700000000003
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.700,2675.4300000000003
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.750,2930.3999999999996
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.800,3208.6800000000003
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.850,3571.7149999999997
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.900,4013.5400000000004
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.950,4753.789999999999
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.975,5496.299999999997
2026-05-13,ILI incidence,3,2026-05-24,AT,quantile,0.990,6190.987000000002
2026-05-13,ILI incidence,3,2026-05-24,AT,median,,1739.95
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.010,0.0
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.025,0.0
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.050,0.0
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.100,0.0
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.150,0.0
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.200,139.8000000000001
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.250,463.1249999999999
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.300,744.3600000000001
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.350,1004.4849999999997
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.400,1254.38
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.450,1515.9199999999996
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.500,1746.8000000000002
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.550,1988.5250000000005
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.600,2227.24
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.650,2485.1100000000006
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.700,2740.19
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.750,3035.625
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.800,3347.4200000000005
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.850,3722.9599999999996
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.900,4217.43
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.950,5002.544999999999
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.975,5682.019999999998
2026-05-13,ILI incidence,4,2026-05-31,AT,quantile,0.990,6485.124000000001
2026-05-13,ILI incidence,4,2026-05-31,AT,median,,1746.8000000000002
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.010,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.025,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.050,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.100,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.150,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.200,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.250,0.0
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.300,1.3000000000000007
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.350,6.899999999999995
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.400,12.900000000000002
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.450,19.7
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.500,25.399999999999995
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.550,32.3
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.600,37.999999999999986
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.650,44.400000000000006
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.700,49.90000000000002
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.750,58.39999999999999
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.800,67.90000000000002
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.850,78.8
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.900,106.3
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.950,179.50000000000006
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.975,277.9
2026-05-13,ILI incidence,1,2026-05-10,BE,quantile,0.990,333.1000000000001
2026-05-13,ILI incidence,1,2026-05-10,BE,median,,25.399999999999995
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.010,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.025,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.050,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.100,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.150,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.200,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.250,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.300,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.350,0.0
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.400,4.300000000000001
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.450,14.400000000000022
2026-05-13,ILI incidence,2,2026-05-17,BE,quantile,0.500,24.500000000000036
