target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-05-13,2026-05-10,0.01,1,quantile,15.6928922024551
ILI incidence,AT,2026-05-13,2026-05-10,0.025,1,quantile,45.1011577185968
ILI incidence,AT,2026-05-13,2026-05-10,0.05,1,quantile,151.058252482851
ILI incidence,AT,2026-05-13,2026-05-10,0.1,1,quantile,331.78815408481
ILI incidence,AT,2026-05-13,2026-05-10,0.15,1,quantile,418.792478352805
ILI incidence,AT,2026-05-13,2026-05-10,0.2,1,quantile,503.507601730586
ILI incidence,AT,2026-05-13,2026-05-10,0.25,1,quantile,568.615339039174
ILI incidence,AT,2026-05-13,2026-05-10,0.3,1,quantile,641.872455680595
ILI incidence,AT,2026-05-13,2026-05-10,0.35,1,quantile,710.493774439938
ILI incidence,AT,2026-05-13,2026-05-10,0.4,1,quantile,774.517579063123
ILI incidence,AT,2026-05-13,2026-05-10,0.45,1,quantile,824.391978774821
ILI incidence,AT,2026-05-13,2026-05-10,0.5,1,quantile,895.738892749285
ILI incidence,AT,2026-05-13,2026-05-10,0.55,1,quantile,973.982500106139
ILI incidence,AT,2026-05-13,2026-05-10,0.6,1,quantile,1052.85901610723
ILI incidence,AT,2026-05-13,2026-05-10,0.65,1,quantile,1118.28822366149
ILI incidence,AT,2026-05-13,2026-05-10,0.7,1,quantile,1195.20847117366
ILI incidence,AT,2026-05-13,2026-05-10,0.75,1,quantile,1278.55055138232
ILI incidence,AT,2026-05-13,2026-05-10,0.8,1,quantile,1381.55203722929
ILI incidence,AT,2026-05-13,2026-05-10,0.85,1,quantile,1491.77602307544
ILI incidence,AT,2026-05-13,2026-05-10,0.9,1,quantile,1620.62498124149
ILI incidence,AT,2026-05-13,2026-05-10,0.95,1,quantile,1850.32456817484
ILI incidence,AT,2026-05-13,2026-05-10,0.975,1,quantile,2078.75113524173
ILI incidence,AT,2026-05-13,2026-05-10,0.99,1,quantile,2207.69076552879
ILI incidence,AT,2026-05-13,2026-05-17,0.01,2,quantile,3.97134235931708
ILI incidence,AT,2026-05-13,2026-05-17,0.025,2,quantile,35.7794836542865
ILI incidence,AT,2026-05-13,2026-05-17,0.05,2,quantile,118.012934347051
ILI incidence,AT,2026-05-13,2026-05-17,0.1,2,quantile,247.425984481217
ILI incidence,AT,2026-05-13,2026-05-17,0.15,2,quantile,320.70165579539
ILI incidence,AT,2026-05-13,2026-05-17,0.2,2,quantile,406.502414061576
ILI incidence,AT,2026-05-13,2026-05-17,0.25,2,quantile,460.107960207964
ILI incidence,AT,2026-05-13,2026-05-17,0.3,2,quantile,520.155557663376
ILI incidence,AT,2026-05-13,2026-05-17,0.35,2,quantile,594.765767322689
ILI incidence,AT,2026-05-13,2026-05-17,0.4,2,quantile,650.365797471387
ILI incidence,AT,2026-05-13,2026-05-17,0.45,2,quantile,711.094082059129
ILI incidence,AT,2026-05-13,2026-05-17,0.5,2,quantile,807.102082993012
ILI incidence,AT,2026-05-13,2026-05-17,0.55,2,quantile,854.316244302425
ILI incidence,AT,2026-05-13,2026-05-17,0.6,2,quantile,923.623043425431
ILI incidence,AT,2026-05-13,2026-05-17,0.65,2,quantile,999.608164569261
ILI incidence,AT,2026-05-13,2026-05-17,0.7,2,quantile,1072.74542355835
ILI incidence,AT,2026-05-13,2026-05-17,0.75,2,quantile,1156.38765512026
ILI incidence,AT,2026-05-13,2026-05-17,0.8,2,quantile,1254.94056894881
ILI incidence,AT,2026-05-13,2026-05-17,0.85,2,quantile,1382.84283480336
ILI incidence,AT,2026-05-13,2026-05-17,0.9,2,quantile,1556.75856839086
ILI incidence,AT,2026-05-13,2026-05-17,0.95,2,quantile,1824.65507028689
ILI incidence,AT,2026-05-13,2026-05-17,0.975,2,quantile,2051.22479234626
ILI incidence,AT,2026-05-13,2026-05-17,0.99,2,quantile,2472.75776282281
