target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-09-10,2025-09-07,0.01,1,quantile,5.61169709867272
ILI incidence,BE,2025-09-10,2025-09-07,0.025,1,quantile,7.94075883732368
ILI incidence,BE,2025-09-10,2025-09-07,0.05,1,quantile,10.192595263805
ILI incidence,BE,2025-09-10,2025-09-07,0.1,1,quantile,12.9689392988393
ILI incidence,BE,2025-09-10,2025-09-07,0.15,1,quantile,15.4984940856763
ILI incidence,BE,2025-09-10,2025-09-07,0.2,1,quantile,17.226582702647
ILI incidence,BE,2025-09-10,2025-09-07,0.25,1,quantile,18.6544810483291
ILI incidence,BE,2025-09-10,2025-09-07,0.3,1,quantile,20.1202314749884
ILI incidence,BE,2025-09-10,2025-09-07,0.35,1,quantile,21.7296068020273
ILI incidence,BE,2025-09-10,2025-09-07,0.4,1,quantile,23.3815271566304
ILI incidence,BE,2025-09-10,2025-09-07,0.45,1,quantile,24.7009837994639
ILI incidence,BE,2025-09-10,2025-09-07,0.5,1,quantile,26.1722179501636
ILI incidence,BE,2025-09-10,2025-09-07,0.55,1,quantile,27.6774790632298
ILI incidence,BE,2025-09-10,2025-09-07,0.6,1,quantile,29.0881433110449
ILI incidence,BE,2025-09-10,2025-09-07,0.65,1,quantile,31.024091876136
ILI incidence,BE,2025-09-10,2025-09-07,0.7,1,quantile,33.0540860637946
ILI incidence,BE,2025-09-10,2025-09-07,0.75,1,quantile,35.6577420783439
ILI incidence,BE,2025-09-10,2025-09-07,0.8,1,quantile,38.7327868175843
ILI incidence,BE,2025-09-10,2025-09-07,0.85,1,quantile,42.2348508391575
ILI incidence,BE,2025-09-10,2025-09-07,0.9,1,quantile,47.4064971442911
ILI incidence,BE,2025-09-10,2025-09-07,0.95,1,quantile,54.9248941768704
ILI incidence,BE,2025-09-10,2025-09-07,0.975,1,quantile,61.8667599699487
ILI incidence,BE,2025-09-10,2025-09-07,0.99,1,quantile,75.4973818196186
ILI incidence,BE,2025-09-10,2025-09-14,0.01,2,quantile,3.81553576343505
ILI incidence,BE,2025-09-10,2025-09-14,0.025,2,quantile,5.45314712171412
ILI incidence,BE,2025-09-10,2025-09-14,0.05,2,quantile,7.25827634745707
ILI incidence,BE,2025-09-10,2025-09-14,0.1,2,quantile,10.6133328164387
ILI incidence,BE,2025-09-10,2025-09-14,0.15,2,quantile,13.3708866346248
ILI incidence,BE,2025-09-10,2025-09-14,0.2,2,quantile,15.4989954235115
ILI incidence,BE,2025-09-10,2025-09-14,0.25,2,quantile,17.435106337218
ILI incidence,BE,2025-09-10,2025-09-14,0.3,2,quantile,19.6291355851637
ILI incidence,BE,2025-09-10,2025-09-14,0.35,2,quantile,21.3858015993374
ILI incidence,BE,2025-09-10,2025-09-14,0.4,2,quantile,23.7540737029646
ILI incidence,BE,2025-09-10,2025-09-14,0.45,2,quantile,26.2759201622805
ILI incidence,BE,2025-09-10,2025-09-14,0.5,2,quantile,28.3346269041621
ILI incidence,BE,2025-09-10,2025-09-14,0.55,2,quantile,30.6963243088
ILI incidence,BE,2025-09-10,2025-09-14,0.6,2,quantile,33.2418117848252
ILI incidence,BE,2025-09-10,2025-09-14,0.65,2,quantile,36.2572464936108
ILI incidence,BE,2025-09-10,2025-09-14,0.7,2,quantile,39.616110070453
ILI incidence,BE,2025-09-10,2025-09-14,0.75,2,quantile,43.1059522990525
ILI incidence,BE,2025-09-10,2025-09-14,0.8,2,quantile,47.1917930255585
ILI incidence,BE,2025-09-10,2025-09-14,0.85,2,quantile,53.5350294769546
ILI incidence,BE,2025-09-10,2025-09-14,0.9,2,quantile,61.9577412837263
ILI incidence,BE,2025-09-10,2025-09-14,0.95,2,quantile,80.0481284929059
ILI incidence,BE,2025-09-10,2025-09-14,0.975,2,quantile,91.5597751527146
ILI incidence,BE,2025-09-10,2025-09-14,0.99,2,quantile,115.260083742762
ILI incidence,BE,2025-09-10,2025-09-21,0.01,3,quantile,3.81661875463125
ILI incidence,BE,2025-09-10,2025-09-21,0.025,3,quantile,5.54398262346895
ILI incidence,BE,2025-09-10,2025-09-21,0.05,3,quantile,6.95934776453104
ILI incidence,BE,2025-09-10,2025-09-21,0.1,3,quantile,10.301521619229
ILI incidence,BE,2025-09-10,2025-09-21,0.15,3,quantile,12.8768042528909
ILI incidence,BE,2025-09-10,2025-09-21,0.2,3,quantile,15.3674078838079
ILI incidence,BE,2025-09-10,2025-09-21,0.25,3,quantile,17.7023546086839
ILI incidence,BE,2025-09-10,2025-09-21,0.3,3,quantile,20.4135043978496
ILI incidence,BE,2025-09-10,2025-09-21,0.35,3,quantile,23.185963894074
ILI incidence,BE,2025-09-10,2025-09-21,0.4,3,quantile,25.7698982108731
ILI incidence,BE,2025-09-10,2025-09-21,0.45,3,quantile,28.4191351017118
ILI incidence,BE,2025-09-10,2025-09-21,0.5,3,quantile,31.3246013273532
ILI incidence,BE,2025-09-10,2025-09-21,0.55,3,quantile,35.3239428340041
ILI incidence,BE,2025-09-10,2025-09-21,0.6,3,quantile,38.796061964536
ILI incidence,BE,2025-09-10,2025-09-21,0.65,3,quantile,42.4530504883853
ILI incidence,BE,2025-09-10,2025-09-21,0.7,3,quantile,46.8841777955699
ILI incidence,BE,2025-09-10,2025-09-21,0.75,3,quantile,53.5569576509395
ILI incidence,BE,2025-09-10,2025-09-21,0.8,3,quantile,62.1750091889628
ILI incidence,BE,2025-09-10,2025-09-21,0.85,3,quantile,71.7953535825949
ILI incidence,BE,2025-09-10,2025-09-21,0.9,3,quantile,85.9113611171149
ILI incidence,BE,2025-09-10,2025-09-21,0.95,3,quantile,114.045573203092
ILI incidence,BE,2025-09-10,2025-09-21,0.975,3,quantile,146.545868013579
ILI incidence,BE,2025-09-10,2025-09-21,0.99,3,quantile,211.289196154358
ILI incidence,BE,2025-09-10,2025-09-28,0.01,4,quantile,4.061240820927
ILI incidence,BE,2025-09-10,2025-09-28,0.025,4,quantile,5.03277878120675
ILI incidence,BE,2025-09-10,2025-09-28,0.05,4,quantile,6.52625532949422
ILI incidence,BE,2025-09-10,2025-09-28,0.1,4,quantile,9.16385437845216
ILI incidence,BE,2025-09-10,2025-09-28,0.15,4,quantile,11.7645897949016
