target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-01-07,2026-01-04,0.01,1,quantile,967.781308370326
ILI incidence,AT,2026-01-07,2026-01-04,0.025,1,quantile,1279.99116697958
ILI incidence,AT,2026-01-07,2026-01-04,0.05,1,quantile,1652.36392011361
ILI incidence,AT,2026-01-07,2026-01-04,0.1,1,quantile,2062.13625043753
ILI incidence,AT,2026-01-07,2026-01-04,0.15,1,quantile,2279.80305018871
ILI incidence,AT,2026-01-07,2026-01-04,0.2,1,quantile,2472.28523419378
ILI incidence,AT,2026-01-07,2026-01-04,0.25,1,quantile,2634.46620085965
ILI incidence,AT,2026-01-07,2026-01-04,0.3,1,quantile,2790.10186787577
ILI incidence,AT,2026-01-07,2026-01-04,0.35,1,quantile,2958.88479288875
ILI incidence,AT,2026-01-07,2026-01-04,0.4,1,quantile,3140.48363427854
ILI incidence,AT,2026-01-07,2026-01-04,0.45,1,quantile,3249.36601287788
ILI incidence,AT,2026-01-07,2026-01-04,0.5,1,quantile,3378.31607206943
ILI incidence,AT,2026-01-07,2026-01-04,0.55,1,quantile,3538.38388637325
ILI incidence,AT,2026-01-07,2026-01-04,0.6,1,quantile,3659.25134274802
ILI incidence,AT,2026-01-07,2026-01-04,0.65,1,quantile,3863.13422218704
ILI incidence,AT,2026-01-07,2026-01-04,0.7,1,quantile,4011.39681929189
ILI incidence,AT,2026-01-07,2026-01-04,0.75,1,quantile,4215.41493712174
ILI incidence,AT,2026-01-07,2026-01-04,0.8,1,quantile,4399.17920084204
ILI incidence,AT,2026-01-07,2026-01-04,0.85,1,quantile,4651.76261889134
ILI incidence,AT,2026-01-07,2026-01-04,0.9,1,quantile,4874.00449455725
ILI incidence,AT,2026-01-07,2026-01-04,0.95,1,quantile,5325.40529212059
ILI incidence,AT,2026-01-07,2026-01-04,0.975,1,quantile,5655.35075023453
ILI incidence,AT,2026-01-07,2026-01-04,0.99,1,quantile,6010.19731759741
ILI incidence,AT,2026-01-07,2026-01-11,0.01,2,quantile,915.611161819453
ILI incidence,AT,2026-01-07,2026-01-11,0.025,2,quantile,1206.30805053298
ILI incidence,AT,2026-01-07,2026-01-11,0.05,2,quantile,1517.30435304685
ILI incidence,AT,2026-01-07,2026-01-11,0.1,2,quantile,1902.48517826668
ILI incidence,AT,2026-01-07,2026-01-11,0.15,2,quantile,2110.33492229406
ILI incidence,AT,2026-01-07,2026-01-11,0.2,2,quantile,2282.99612784476
ILI incidence,AT,2026-01-07,2026-01-11,0.25,2,quantile,2475.26080215736
ILI incidence,AT,2026-01-07,2026-01-11,0.3,2,quantile,2619.61061730783
ILI incidence,AT,2026-01-07,2026-01-11,0.35,2,quantile,2806.77519125111
ILI incidence,AT,2026-01-07,2026-01-11,0.4,2,quantile,2971.6481930908
ILI incidence,AT,2026-01-07,2026-01-11,0.45,2,quantile,3088.4772856034
ILI incidence,AT,2026-01-07,2026-01-11,0.5,2,quantile,3250.75962989796
ILI incidence,AT,2026-01-07,2026-01-11,0.55,2,quantile,3393.51520860325
ILI incidence,AT,2026-01-07,2026-01-11,0.6,2,quantile,3545.58252626847
ILI incidence,AT,2026-01-07,2026-01-11,0.65,2,quantile,3695.26018085111
ILI incidence,AT,2026-01-07,2026-01-11,0.7,2,quantile,3856.10672052656
ILI incidence,AT,2026-01-07,2026-01-11,0.75,2,quantile,3988.33994147517
ILI incidence,AT,2026-01-07,2026-01-11,0.8,2,quantile,4231.55081826592
ILI incidence,AT,2026-01-07,2026-01-11,0.85,2,quantile,4473.20441074004
ILI incidence,AT,2026-01-07,2026-01-11,0.9,2,quantile,4749.63726981266
ILI incidence,AT,2026-01-07,2026-01-11,0.95,2,quantile,5188.79830073291
ILI incidence,AT,2026-01-07,2026-01-11,0.975,2,quantile,5581.53722691902
ILI incidence,AT,2026-01-07,2026-01-11,0.99,2,quantile,6021.65231625032
ILI incidence,AT,2026-01-07,2026-01-18,0.01,3,quantile,832.538758874963
ILI incidence,AT,2026-01-07,2026-01-18,0.025,3,quantile,1230.47911057879
ILI incidence,AT,2026-01-07,2026-01-18,0.05,3,quantile,1491.1986378648
ILI incidence,AT,2026-01-07,2026-01-18,0.1,3,quantile,1700.17963410209
ILI incidence,AT,2026-01-07,2026-01-18,0.15,3,quantile,1935.51813024627
ILI incidence,AT,2026-01-07,2026-01-18,0.2,3,quantile,2149.39933974541
ILI incidence,AT,2026-01-07,2026-01-18,0.25,3,quantile,2288.0690572044
ILI incidence,AT,2026-01-07,2026-01-18,0.3,3,quantile,2427.92495081609
ILI incidence,AT,2026-01-07,2026-01-18,0.35,3,quantile,2580.35621916292
ILI incidence,AT,2026-01-07,2026-01-18,0.4,3,quantile,2715.53188140951
ILI incidence,AT,2026-01-07,2026-01-18,0.45,3,quantile,2874.19190069367
ILI incidence,AT,2026-01-07,2026-01-18,0.5,3,quantile,3041.85922044496
ILI incidence,AT,2026-01-07,2026-01-18,0.55,3,quantile,3188.67700190415
ILI incidence,AT,2026-01-07,2026-01-18,0.6,3,quantile,3317.60505934711
ILI incidence,AT,2026-01-07,2026-01-18,0.65,3,quantile,3487.73606634633
ILI incidence,AT,2026-01-07,2026-01-18,0.7,3,quantile,3647.57496215369
ILI incidence,AT,2026-01-07,2026-01-18,0.75,3,quantile,3825.83074521806
ILI incidence,AT,2026-01-07,2026-01-18,0.8,3,quantile,4031.0718242396
ILI incidence,AT,2026-01-07,2026-01-18,0.85,3,quantile,4229.26339486106
ILI incidence,AT,2026-01-07,2026-01-18,0.9,3,quantile,4584.91727030207
ILI incidence,AT,2026-01-07,2026-01-18,0.95,3,quantile,5030.39190018345
ILI incidence,AT,2026-01-07,2026-01-18,0.975,3,quantile,5308.81908366682
ILI incidence,AT,2026-01-07,2026-01-18,0.99,3,quantile,5637.47419846279
ILI incidence,AT,2026-01-07,2026-01-25,0.01,4,quantile,792.438847344342
ILI incidence,AT,2026-01-07,2026-01-25,0.025,4,quantile,1072.40144679092
ILI incidence,AT,2026-01-07,2026-01-25,0.05,4,quantile,1229.61111137544
ILI incidence,AT,2026-01-07,2026-01-25,0.1,4,quantile,1569.82931418986
ILI incidence,AT,2026-01-07,2026-01-25,0.15,4,quantile,1758.34871314346
ILI incidence,AT,2026-01-07,2026-01-25,0.2,4,quantile,1933.31257552922
ILI incidence,AT,2026-01-07,2026-01-25,0.25,4,quantile,2086.23101366526
ILI incidence,AT,2026-01-07,2026-01-25,0.3,4,quantile,2187.2242393047
ILI incidence,AT,2026-01-07,2026-01-25,0.35,4,quantile,2351.16755990519
