target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-11-05,2025-11-02,0.01,1,quantile,1575.92943633546
ILI incidence,AT,2025-11-05,2025-11-02,0.025,1,quantile,1723.45337233288
ILI incidence,AT,2025-11-05,2025-11-02,0.05,1,quantile,1826.23362777813
ILI incidence,AT,2025-11-05,2025-11-02,0.1,1,quantile,1968.53987718436
ILI incidence,AT,2025-11-05,2025-11-02,0.15,1,quantile,2062.49788028967
ILI incidence,AT,2025-11-05,2025-11-02,0.2,1,quantile,2142.19072340213
ILI incidence,AT,2025-11-05,2025-11-02,0.25,1,quantile,2219.11120603088
ILI incidence,AT,2025-11-05,2025-11-02,0.3,1,quantile,2282.24842319322
ILI incidence,AT,2025-11-05,2025-11-02,0.35,1,quantile,2347.21516353674
ILI incidence,AT,2025-11-05,2025-11-02,0.4,1,quantile,2399.45127794605
ILI incidence,AT,2025-11-05,2025-11-02,0.45,1,quantile,2457.07525366121
ILI incidence,AT,2025-11-05,2025-11-02,0.5,1,quantile,2511.86805391179
ILI incidence,AT,2025-11-05,2025-11-02,0.55,1,quantile,2587.39069389879
ILI incidence,AT,2025-11-05,2025-11-02,0.6,1,quantile,2640.7712419748
ILI incidence,AT,2025-11-05,2025-11-02,0.65,1,quantile,2708.28192697521
ILI incidence,AT,2025-11-05,2025-11-02,0.7,1,quantile,2780.83439253412
ILI incidence,AT,2025-11-05,2025-11-02,0.75,1,quantile,2873.30217293765
ILI incidence,AT,2025-11-05,2025-11-02,0.8,1,quantile,2972.82648394881
ILI incidence,AT,2025-11-05,2025-11-02,0.85,1,quantile,3067.57137922641
ILI incidence,AT,2025-11-05,2025-11-02,0.9,1,quantile,3217.40766053485
ILI incidence,AT,2025-11-05,2025-11-02,0.95,1,quantile,3394.44751218483
ILI incidence,AT,2025-11-05,2025-11-02,0.975,1,quantile,3587.2698302552
ILI incidence,AT,2025-11-05,2025-11-02,0.99,1,quantile,3810.54319407116
ILI incidence,AT,2025-11-05,2025-11-09,0.01,2,quantile,1226.18557099494
ILI incidence,AT,2025-11-05,2025-11-09,0.025,2,quantile,1343.4851630168
ILI incidence,AT,2025-11-05,2025-11-09,0.05,2,quantile,1469.45551875595
ILI incidence,AT,2025-11-05,2025-11-09,0.1,2,quantile,1641.26033498968
ILI incidence,AT,2025-11-05,2025-11-09,0.15,2,quantile,1795.40385783914
ILI incidence,AT,2025-11-05,2025-11-09,0.2,2,quantile,1907.84345983686
ILI incidence,AT,2025-11-05,2025-11-09,0.25,2,quantile,1998.7212814442
ILI incidence,AT,2025-11-05,2025-11-09,0.3,2,quantile,2071.42374120727
ILI incidence,AT,2025-11-05,2025-11-09,0.35,2,quantile,2137.33780812883
ILI incidence,AT,2025-11-05,2025-11-09,0.4,2,quantile,2224.70963869715
ILI incidence,AT,2025-11-05,2025-11-09,0.45,2,quantile,2309.92321333428
ILI incidence,AT,2025-11-05,2025-11-09,0.5,2,quantile,2399.40800067837
ILI incidence,AT,2025-11-05,2025-11-09,0.55,2,quantile,2478.01474655666
ILI incidence,AT,2025-11-05,2025-11-09,0.6,2,quantile,2564.27639526885
ILI incidence,AT,2025-11-05,2025-11-09,0.65,2,quantile,2657.91623351114
ILI incidence,AT,2025-11-05,2025-11-09,0.7,2,quantile,2784.59153123837
ILI incidence,AT,2025-11-05,2025-11-09,0.75,2,quantile,2910.04147917853
ILI incidence,AT,2025-11-05,2025-11-09,0.8,2,quantile,3087.04062413215
ILI incidence,AT,2025-11-05,2025-11-09,0.85,2,quantile,3272.46284507221
ILI incidence,AT,2025-11-05,2025-11-09,0.9,2,quantile,3553.6995040999
ILI incidence,AT,2025-11-05,2025-11-09,0.95,2,quantile,3926.4383682395
ILI incidence,AT,2025-11-05,2025-11-09,0.975,2,quantile,4229.24331772746
ILI incidence,AT,2025-11-05,2025-11-09,0.99,2,quantile,4702.51569563946
ILI incidence,AT,2025-11-05,2025-11-16,0.01,3,quantile,919.822622573989
ILI incidence,AT,2025-11-05,2025-11-16,0.025,3,quantile,1058.40675508728
ILI incidence,AT,2025-11-05,2025-11-16,0.05,3,quantile,1209.70637488469
ILI incidence,AT,2025-11-05,2025-11-16,0.1,3,quantile,1389.92433381502
ILI incidence,AT,2025-11-05,2025-11-16,0.15,3,quantile,1538.30918757016
ILI incidence,AT,2025-11-05,2025-11-16,0.2,3,quantile,1661.4926624231
ILI incidence,AT,2025-11-05,2025-11-16,0.25,3,quantile,1756.58740090287
ILI incidence,AT,2025-11-05,2025-11-16,0.3,3,quantile,1866.35978953476
ILI incidence,AT,2025-11-05,2025-11-16,0.35,3,quantile,1963.83461670222
ILI incidence,AT,2025-11-05,2025-11-16,0.4,3,quantile,2051.7688582743
ILI incidence,AT,2025-11-05,2025-11-16,0.45,3,quantile,2140.59086429198
ILI incidence,AT,2025-11-05,2025-11-16,0.5,3,quantile,2243.13778855411
ILI incidence,AT,2025-11-05,2025-11-16,0.55,3,quantile,2352.86388729743
ILI incidence,AT,2025-11-05,2025-11-16,0.6,3,quantile,2476.40674370951
ILI incidence,AT,2025-11-05,2025-11-16,0.65,3,quantile,2618.58727186121
ILI incidence,AT,2025-11-05,2025-11-16,0.7,3,quantile,2748.81317334322
ILI incidence,AT,2025-11-05,2025-11-16,0.75,3,quantile,2919.74864114001
ILI incidence,AT,2025-11-05,2025-11-16,0.8,3,quantile,3094.82549970848
ILI incidence,AT,2025-11-05,2025-11-16,0.85,3,quantile,3368.92932297382
ILI incidence,AT,2025-11-05,2025-11-16,0.9,3,quantile,3620.32828238216
ILI incidence,AT,2025-11-05,2025-11-16,0.95,3,quantile,4182.6123442374
ILI incidence,AT,2025-11-05,2025-11-16,0.975,3,quantile,4580.1412594708
ILI incidence,AT,2025-11-05,2025-11-16,0.99,3,quantile,5137.05044072431
ILI incidence,AT,2025-11-05,2025-11-23,0.01,4,quantile,721.689323468019
ILI incidence,AT,2025-11-05,2025-11-23,0.025,4,quantile,828.112481045798
ILI incidence,AT,2025-11-05,2025-11-23,0.05,4,quantile,951.923282899241
ILI incidence,AT,2025-11-05,2025-11-23,0.1,4,quantile,1127.82483182118
ILI incidence,AT,2025-11-05,2025-11-23,0.15,4,quantile,1300.15183386811
ILI incidence,AT,2025-11-05,2025-11-23,0.2,4,quantile,1438.1780005761
ILI incidence,AT,2025-11-05,2025-11-23,0.25,4,quantile,1560.57691720075
ILI incidence,AT,2025-11-05,2025-11-23,0.3,4,quantile,1655.24396642396
ILI incidence,AT,2025-11-05,2025-11-23,0.35,4,quantile,1764.86792946575
ILI incidence,AT,2025-11-05,2025-11-23,0.4,4,quantile,1851.33369398558
ILI incidence,AT,2025-11-05,2025-11-23,0.45,4,quantile,1943.78356663197
ILI incidence,AT,2025-11-05,2025-11-23,0.5,4,quantile,2078.32808608839
ILI incidence,AT,2025-11-05,2025-11-23,0.55,4,quantile,2213.58038526454
ILI incidence,AT,2025-11-05,2025-11-23,0.6,4,quantile,2315.13505100866
ILI incidence,AT,2025-11-05,2025-11-23,0.65,4,quantile,2452.93281307589
ILI incidence,AT,2025-11-05,2025-11-23,0.7,4,quantile,2588.58598816424
ILI incidence,AT,2025-11-05,2025-11-23,0.75,4,quantile,2773.54659965308
ILI incidence,AT,2025-11-05,2025-11-23,0.8,4,quantile,3031.92514090962
ILI incidence,AT,2025-11-05,2025-11-23,0.85,4,quantile,3281.51235891582
ILI incidence,AT,2025-11-05,2025-11-23,0.9,4,quantile,3599.41786519561
ILI incidence,AT,2025-11-05,2025-11-23,0.95,4,quantile,4084.59722689597
ILI incidence,AT,2025-11-05,2025-11-23,0.975,4,quantile,4600.90225842564
ILI incidence,AT,2025-11-05,2025-11-23,0.99,4,quantile,5184.31741436236
ILI incidence,AT,2025-11-05,2025-11-02,,1,median,2511.86805391179
ILI incidence,AT,2025-11-05,2025-11-09,,2,median,2399.40800067837
ILI incidence,AT,2025-11-05,2025-11-16,,3,median,2243.13778855411
