target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,GR,2025-12-07,1,quantile,0.01,412.95844392141225,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.01,327.8194580520298,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.01,403.7144321823324,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.01,299.91263807208225,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.025,437.0135238565723,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.025,420.8750700690644,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.025,481.5616388716751,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.025,321.8981632741717,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.05,454.8540956293852,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.05,427.8603368950998,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.05,483.3690935587881,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.05,337.75685413198147,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.1,456.67968672084436,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.1,445.0420890328087,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.1,485.8895105806369,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.1,401.43972522136124,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.15,465.23869637813476,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.15,457.2530865981491,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.15,488.20755690330725,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.15,414.71314218579226,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.2,475.58445079461455,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.2,465.5941211828594,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.2,499.9155393654038,2025-12-10
