target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-10,1,quantile,0.01,15.690115104929085,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.01,22.817071409953375,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.01,25.841273651260963,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.01,23.288736399557646,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.025,17.545240101533114,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.025,29.502271761283186,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.025,27.820894813632627,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.025,23.580329021032632,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.05,24.025531718601506,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.05,36.37080783267,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.05,30.10295617864993,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.05,23.965916689871083,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.1,24.917328276486185,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.1,42.99044408070031,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.1,38.318124939537036,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.1,27.682414943010844,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.15,32.10983308387571,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.15,44.6666703671332,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.15,41.622562329656354,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.15,29.37818666635716,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.2,34.537159808011445,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.2,48.41153684757843,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.2,42.44252149714623,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.2,31.461036142557205,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.25,36.58925292268763,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.25,51.14604449660527,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.25,43.39153152689308,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.25,32.28416243278452,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.3,37.44452634460985,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.3,52.357187380604685,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.3,44.40653239553074,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.3,33.55204580977768,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.35,38.317398798710535,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.35,53.52014790574332,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.35,44.69147535283826,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.35,34.69633657794983,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.4,38.583048363802305,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.4,54.4686346569084,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.4,44.86909437290525,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.4,36.173418855265304,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.45,40.47077279440012,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.45,55.271764542141014,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.45,45.532368474498824,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.45,36.27250078421139,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.5,44.06231161763283,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.5,56.21400846406438,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.5,46.23420807362685,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.5,36.9998451398098,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.55,45.258439136777035,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.55,57.61315071895419,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.55,50.84343567774086,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.55,37.54780666667301,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.6,46.21982064987367,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.6,60.45032923261339,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.6,52.42697956892416,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.6,37.87580888167894,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.65,46.652014334698094,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.65,62.159525258302935,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.65,53.20078578626281,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.65,38.488339044091994,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.7,48.196085076713715,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.7,63.851022143022355,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.7,54.218255520961115,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.7,39.03953283420221,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.75,50.0124158488707,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.75,65.16076688479467,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.75,56.07755414474913,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.75,39.54842852214215,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.8,51.69122094534148,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.8,66.49165048446262,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.8,59.983705523773594,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.8,40.66705173688312,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.85,52.9215483601613,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.85,66.5965521597033,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.85,63.115271468653134,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.85,41.17056195865823,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.9,57.665016509889135,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.9,69.94565825675896,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.9,64.31581502901473,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.9,43.531080634862185,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.95,68.40934851915878,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.95,73.57455357900498,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.95,65.17237966515415,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.95,51.499141164475716,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.975,71.4399617659037,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.975,75.81002153457305,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.975,65.83949061772216,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.975,65.42180044793946,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.99,71.50822140736662,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.99,76.83733506546055,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.99,67.25733903239136,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.99,75.21713212548475,2026-05-13
ILI incidence,BE,2026-05-10,1,median,,44.06231161763283,2026-05-13
ILI incidence,BE,2026-05-17,2,median,,56.21400846406438,2026-05-13
ILI incidence,BE,2026-05-24,3,median,,46.23420807362685,2026-05-13
ILI incidence,BE,2026-05-31,4,median,,36.9998451398098,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.01,255.22493095706002,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.01,267.6054617061244,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.01,316.46195684649393,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.01,303.7295967179562,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.025,281.373119361467,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.025,332.7874410858507,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.025,350.47386499285165,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.025,337.8171117671471,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.05,326.06673672289014,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.05,345.4384204003643,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.05,437.8630222230457,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.05,357.9735914261015,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.1,365.11851927921606,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.1,368.8711506857274,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.1,443.1122128705267,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.1,363.4722734490029,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.15,392.7557212465607,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.15,389.57308308549597,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.15,445.91382945329036,2026-05-13
