target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-04-26,1,quantile,0.01,28.3562283827373,2026-04-29
ILI incidence,BE,2026-05-03,2,quantile,0.01,34.864232886714035,2026-04-29
ILI incidence,BE,2026-05-10,3,quantile,0.01,15.729819301372611,2026-04-29
ILI incidence,BE,2026-05-17,4,quantile,0.01,0.0,2026-04-29
ILI incidence,BE,2026-04-26,1,quantile,0.025,29.109686577447224,2026-04-29
ILI incidence,BE,2026-05-03,2,quantile,0.025,42.978761195096055,2026-04-29
ILI incidence,BE,2026-05-10,3,quantile,0.025,20.989812262473635,2026-04-29
ILI incidence,BE,2026-05-17,4,quantile,0.025,16.40065623162497,2026-04-29
ILI incidence,BE,2026-04-26,1,quantile,0.05,46.73081660809122,2026-04-29
ILI incidence,BE,2026-05-03,2,quantile,0.05,55.98736506215974,2026-04-29
ILI incidence,BE,2026-05-10,3,quantile,0.05,30.827375107993763,2026-04-29
ILI incidence,BE,2026-05-17,4,quantile,0.05,21.309138149961235,2026-04-29
ILI incidence,BE,2026-04-26,1,quantile,0.1,49.30705759488805,2026-04-29
ILI incidence,BE,2026-05-03,2,quantile,0.1,68.92278201486786,2026-04-29
ILI incidence,BE,2026-05-10,3,quantile,0.1,34.837281000534155,2026-04-29
ILI incidence,BE,2026-05-17,4,quantile,0.1,26.315050530342273,2026-04-29
ILI incidence,BE,2026-04-26,1,quantile,0.15,51.56740554085026,2026-04-29
ILI incidence,BE,2026-05-03,2,quantile,0.15,71.57079700750344,2026-04-29
ILI incidence,BE,2026-05-10,3,quantile,0.15,38.032592779279945,2026-04-29
ILI incidence,BE,2026-05-17,4,quantile,0.15,29.557812857652838,2026-04-29
ILI incidence,BE,2026-04-26,1,quantile,0.2,52.968041713982416,2026-04-29
ILI incidence,BE,2026-05-03,2,quantile,0.2,73.51060358196446,2026-04-29
ILI incidence,BE,2026-05-10,3,quantile,0.2,39.75471861128107,2026-04-29
