target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,AT,2024-10-20,1,quantile,0.01,643.4955858109513,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.01,750.1378699630544,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.01,692.5430374527023,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.01,1127.7919588838156,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.025,646.4250679951538,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.025,758.3442989019816,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.025,734.5513404398392,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.025,1175.1807846806134,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.05,729.9449618268793,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.05,798.5478746455279,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.05,775.9931694899515,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.05,1322.8159145173695,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.1,794.2126838479119,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.1,824.4900474102105,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.1,835.0348225721235,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.1,1359.1210895963848,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.15,801.7259756309069,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.15,833.1122913316765,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.15,841.4439601769697,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.15,1411.6003549270622,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.2,810.0148946152804,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.2,861.7297491333588,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.2,845.9962900749599,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.2,1465.50373248607,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.25,828.5649087919652,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.25,863.3907486925416,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.25,870.3209158730701,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.25,1479.1431946228927,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.3,861.0663813838099,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.3,892.5465033470356,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.3,897.2175705894197,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.3,1564.610692412233,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.35,880.1783362771255,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.35,904.9486932384292,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.35,904.4171106822702,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.35,1576.2517181557712,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.4,890.5777543967206,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.4,914.1904065958547,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.4,929.0494578581776,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.4,1579.4107323656865,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.45,918.9582353196948,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.45,936.3305542049333,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.45,933.9371284746522,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.45,1584.4137924726347,2024-10-23
ILI incidence,AT,2024-10-20,1,,0.5,929.862745116237,2024-10-23
ILI incidence,AT,2024-10-27,2,,0.5,948.001715181141,2024-10-23
ILI incidence,AT,2024-11-03,3,,0.5,934.8007737187569,2024-10-23
ILI incidence,AT,2024-11-10,4,,0.5,1594.7567340362332,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.55,931.7205211201267,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.55,955.5074680330486,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.55,948.7483418024777,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.55,1604.2530636537492,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.6,939.9361359536628,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.6,963.8505558016915,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.6,965.9003673471942,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.6,1612.0953692415603,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.65,947.0452708382516,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.65,970.5483297187379,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.65,977.1007040042954,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.65,1645.818519007615,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.7,955.9880673695114,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.7,975.4414118584485,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.7,982.0865805433923,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.7,1646.904422256551,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.75,987.0960651407886,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.75,1009.8934444430197,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.75,986.8884005316286,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.75,1671.497404024852,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.8,1008.5174204200117,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.8,1082.9647746536825,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.8,996.791618440755,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.8,1747.780082730917,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.85,1021.4736545275437,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.85,1093.541738131876,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.85,1072.1660291883404,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.85,1835.187455158173,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.9,1081.6235143478455,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.9,1123.165132251167,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.9,1105.5200172380407,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.9,2044.0102394706164,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.95,1133.0740746098375,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.95,1206.17879081292,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.95,1194.9146996736913,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.95,2114.1043521894967,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.975,1232.8223401372102,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.975,1225.6118540745947,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.975,1255.9168016001686,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.975,2136.560287800227,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.99,1244.0351621274276,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.99,1243.0193270891034,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.99,1312.8093309861868,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.99,2258.569972981644,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.01,122.27854709451445,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.01,120.57982927530465,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.01,113.34670326705202,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.01,104.4395176304268,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.025,138.6074222396042,2024-10-23
