target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-03,1,quantile,0.01,44.8107259574957,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.01,38.08952670156288,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.01,38.63290830628237,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.01,11.242862556813302,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.025,45.56670647343568,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.025,48.955770174033866,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.025,40.16419445954624,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.025,27.825660858211517,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.05,49.133937246505674,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.05,53.00112707561039,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.05,50.68646057247635,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.05,31.53581613014679,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.1,68.62633424517777,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.1,56.905555596813194,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.1,60.20498678190814,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.1,36.20990283264165,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.15,71.75313208713088,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.15,64.70884374053766,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.15,61.44732075291692,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.15,42.485251548158374,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.2,74.47800007826412,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.2,65.22172053488985,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.2,63.250036389901716,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.2,43.0324948775389,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.25,76.01947401512464,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.25,65.88898970141693,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.25,65.81155736627645,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.25,44.05515590037604,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.3,76.23337273255427,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.3,66.45473263210766,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.3,69.48343412820046,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.3,44.94283286524299,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.35,77.23421139012326,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.35,68.73791019887821,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.35,71.27009604821995,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.35,45.982781272782766,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.4,78.23615302773254,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.4,70.055922111178,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.4,72.8893984005617,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.4,46.449864739222704,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.45,79.82350714002722,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.45,71.25217786181153,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.45,73.76586802507316,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.45,46.87476533896436,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.5,83.74921040463565,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.5,72.82789537944076,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.5,74.86959124710295,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.5,47.250471531938075,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.55,86.14997545763939,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.55,74.3400272302835,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.55,76.52545378433686,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.55,47.49238929188548,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.6,87.66747584073622,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.6,76.34140272577167,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.6,77.31236521386536,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.6,48.737280152103494,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.65,88.99298895694064,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.65,78.91955485385766,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.65,78.08331407688705,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.65,50.14957942205443,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.7,90.75620577133176,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.7,81.1061614419725,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.7,79.29591378638803,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.7,52.97502315105907,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.75,92.59448236366886,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.75,81.84422969911631,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.75,81.07687346989621,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.75,56.77728650383965,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.8,93.84300410178422,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.8,82.37957455955447,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.8,84.98151056849808,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.8,57.0533008418864,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.85,95.81406214383753,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.85,87.6504523847039,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.85,88.82253750766397,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.85,58.52642902008791,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.9,107.10803243847721,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.9,92.37765036979414,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.9,90.09351152512606,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.9,60.563227082712885,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.95,108.41441142544122,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.95,104.58986283516383,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.95,90.85867895016432,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.95,66.99042318304816,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.975,109.27591399600497,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.975,109.61615094270076,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.975,96.67317811650045,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.975,78.91308721110437,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.99,112.08606295740265,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.99,112.94287105112589,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.99,112.0063775841407,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.99,124.24275923919781,2026-05-06
ILI incidence,BE,2026-05-03,1,median,,83.74921040463565,2026-05-06
ILI incidence,BE,2026-05-10,2,median,,72.82789537944076,2026-05-06
ILI incidence,BE,2026-05-17,3,median,,74.86959124710295,2026-05-06
ILI incidence,BE,2026-05-24,4,median,,47.250471531938075,2026-05-06
ILI incidence,GR,2026-05-03,1,quantile,0.01,291.688055956185,2026-05-06
ILI incidence,GR,2026-05-10,2,quantile,0.01,357.6198689735509,2026-05-06
ILI incidence,GR,2026-05-17,3,quantile,0.01,396.13518653616893,2026-05-06
ILI incidence,GR,2026-05-24,4,quantile,0.01,353.4769369809084,2026-05-06
ILI incidence,GR,2026-05-03,1,quantile,0.025,356.0765234479985,2026-05-06
ILI incidence,GR,2026-05-10,2,quantile,0.025,366.5828166217236,2026-05-06
ILI incidence,GR,2026-05-17,3,quantile,0.025,410.1647572915414,2026-05-06
ILI incidence,GR,2026-05-24,4,quantile,0.025,367.6922582351823,2026-05-06
ILI incidence,GR,2026-05-03,1,quantile,0.05,376.96365657950565,2026-05-06
ILI incidence,GR,2026-05-10,2,quantile,0.05,390.6082236475301,2026-05-06
ILI incidence,GR,2026-05-17,3,quantile,0.05,492.27553502435916,2026-05-06
ILI incidence,GR,2026-05-24,4,quantile,0.05,373.37861172856094,2026-05-06
ILI incidence,GR,2026-05-03,1,quantile,0.1,388.7361941824053,2026-05-06
ILI incidence,GR,2026-05-10,2,quantile,0.1,397.8008108674298,2026-05-06
ILI incidence,GR,2026-05-17,3,quantile,0.1,500.2643682399084,2026-05-06
ILI incidence,GR,2026-05-24,4,quantile,0.1,380.71320967668674,2026-05-06
ILI incidence,GR,2026-05-03,1,quantile,0.15,397.64932006586514,2026-05-06
ILI incidence,GR,2026-05-10,2,quantile,0.15,403.9922057860851,2026-05-06
