target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-24,1,quantile,0.01,37.197839122027425,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.01,51.131688935265416,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.01,30.410945037284307,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.01,25.581019622629555,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.025,37.95965315118371,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.025,60.02661667364523,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.025,31.230760708103606,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.025,26.91404797063797,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.05,38.990215554524866,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.05,63.5262488003394,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.05,32.264848738939186,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.05,29.33111824307081,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.1,40.19274139915496,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.1,72.00632578738119,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.1,34.24415888526613,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.1,34.68412540598133,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.15,41.76616431986187,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.15,79.02811377665002,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.15,36.60212817665801,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.15,38.15161399182064,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.2,42.30375758605869,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.2,85.22635747447111,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.2,41.80900607842511,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.2,40.852910253583,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.25,46.82969350704773,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.25,86.11226633472236,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.25,43.24745946701316,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.25,42.804515591755894,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.3,51.755269619780265,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.3,86.92983657503723,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.3,44.5093331330091,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.3,44.29684863467143,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.35,54.086748472236586,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.35,87.96988093233043,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.35,48.09247953076081,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.35,45.74236051205718,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.4,56.83232782999917,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.4,89.52904432591373,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.4,52.435576776548835,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.4,47.01545825318359,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.45,57.703353426851564,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.45,90.76185238608223,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.45,54.092041251074036,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.45,48.295815158238824,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.5,58.545425373835265,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.5,92.29779751878752,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.5,55.720425525493866,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.5,50.230621735525176,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.55,59.73937708914128,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.55,95.2260877770669,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.55,56.87514039411957,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.55,52.02882252615034,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.6,61.52273807601409,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.6,98.37792726837046,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.6,58.918584773974885,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.6,53.40461770522066,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.65,63.02880557287485,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.65,100.9917086872579,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.65,60.27478952563839,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.65,54.651539924928244,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.7,64.52398199093534,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.7,104.77641220410626,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.7,61.52701810714459,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.7,56.85953482511127,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.75,65.03583128435469,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.75,106.28441031818984,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.75,63.086223124463395,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.75,59.265202355346794,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.8,67.48319649861385,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.8,107.37162850090623,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.8,65.82585008979025,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.8,61.03024567780198,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.85,68.99047626336817,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.85,108.47464995827238,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.85,66.92625901822758,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.85,62.46879957996796,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.9,69.88265773760145,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.9,110.98318561065888,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.9,67.89683723579353,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.9,68.62289357993589,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.95,73.23612883376269,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.95,112.87176412916293,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.95,91.23537900385509,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.95,73.35202401228959,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.975,94.82735211165269,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.975,116.84934492668343,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.975,91.48492819753902,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.975,73.8769271320048,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.99,95.30659649611867,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.99,123.16899776018481,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.99,91.53711018021035,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.99,74.19083963126727,2026-05-27
ILI incidence,BE,2026-05-24,1,median,,58.545425373835265,2026-05-27
ILI incidence,BE,2026-05-31,2,median,,92.29779751878752,2026-05-27
ILI incidence,BE,2026-06-07,3,median,,55.720425525493866,2026-05-27
ILI incidence,BE,2026-06-14,4,median,,50.230621735525176,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.01,355.8639654402326,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.01,328.24325073728147,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.01,264.37146613121496,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.01,312.3561074242396,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.025,373.2373715529412,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.025,340.12233815341983,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.025,302.4958809922283,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.025,324.64903143779253,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.05,442.8047601621389,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.05,362.96934152681854,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.05,373.32151551741487,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.05,344.4573480270165,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.1,450.35858943825747,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.1,374.9064757379756,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.1,378.99627258142374,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.1,359.3794222469742,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.15,457.25995112560634,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.15,379.54805871956233,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.15,388.2401905023102,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.15,392.1903286259718,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.2,460.7760053189266,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.2,383.5242780865776,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.2,397.58195964883635,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.2,395.6721514811578,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.25,466.91237961774397,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.25,386.47247583227386,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.25,403.8010359317598,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.25,400.5179833386453,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.3,474.2492853165226,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.3,387.2280280176205,2026-05-27
