target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-01-18,1,quantile,0.01,81.20351132202781,2026-01-21
ILI incidence,BE,2026-01-25,2,quantile,0.01,101.7504659249004,2026-01-21
ILI incidence,BE,2026-02-01,3,quantile,0.01,14.067202390739855,2026-01-21
ILI incidence,BE,2026-02-08,4,quantile,0.01,76.27571429092981,2026-01-21
ILI incidence,BE,2026-01-18,1,quantile,0.025,85.82834797531177,2026-01-21
ILI incidence,BE,2026-01-25,2,quantile,0.025,104.5856844082539,2026-01-21
ILI incidence,BE,2026-02-01,3,quantile,0.025,28.23886889648575,2026-01-21
ILI incidence,BE,2026-02-08,4,quantile,0.025,163.61290974421917,2026-01-21
ILI incidence,BE,2026-01-18,1,quantile,0.05,89.7055388543902,2026-01-21
ILI incidence,BE,2026-01-25,2,quantile,0.05,106.45306894617086,2026-01-21
ILI incidence,BE,2026-02-01,3,quantile,0.05,38.00114140446078,2026-01-21
ILI incidence,BE,2026-02-08,4,quantile,0.05,188.57215735982714,2026-01-21
ILI incidence,BE,2026-01-18,1,quantile,0.1,96.79313855201265,2026-01-21
ILI incidence,BE,2026-01-25,2,quantile,0.1,110.70462054204305,2026-01-21
ILI incidence,BE,2026-02-01,3,quantile,0.1,40.22679899758334,2026-01-21
ILI incidence,BE,2026-02-08,4,quantile,0.1,203.47450942755327,2026-01-21
ILI incidence,BE,2026-01-18,1,quantile,0.15,104.99464683907506,2026-01-21
ILI incidence,BE,2026-01-25,2,quantile,0.15,114.05667813458194,2026-01-21
ILI incidence,BE,2026-02-01,3,quantile,0.15,45.63217690727071,2026-01-21
ILI incidence,BE,2026-02-08,4,quantile,0.15,206.4315866605878,2026-01-21
ILI incidence,BE,2026-01-18,1,quantile,0.2,109.68303864583665,2026-01-21
ILI incidence,BE,2026-01-25,2,quantile,0.2,117.30804225123885,2026-01-21
ILI incidence,BE,2026-02-01,3,quantile,0.2,50.548125273437016,2026-01-21
ILI incidence,BE,2026-02-08,4,quantile,0.2,208.27440728046352,2026-01-21
