target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-10-29,2025-10-26,0.01,1,quantile,790.211906379185
ILI incidence,AT,2025-10-29,2025-10-26,0.025,1,quantile,871.68957096947
ILI incidence,AT,2025-10-29,2025-10-26,0.05,1,quantile,939.055579789065
ILI incidence,AT,2025-10-29,2025-10-26,0.1,1,quantile,1067.60639029221
ILI incidence,AT,2025-10-29,2025-10-26,0.15,1,quantile,1138.03851667837
ILI incidence,AT,2025-10-29,2025-10-26,0.2,1,quantile,1210.68078853684
ILI incidence,AT,2025-10-29,2025-10-26,0.25,1,quantile,1267.38297505867
ILI incidence,AT,2025-10-29,2025-10-26,0.3,1,quantile,1321.433967583
ILI incidence,AT,2025-10-29,2025-10-26,0.35,1,quantile,1392.61284778859
ILI incidence,AT,2025-10-29,2025-10-26,0.4,1,quantile,1450.92059952711
ILI incidence,AT,2025-10-29,2025-10-26,0.45,1,quantile,1523.53931779918
ILI incidence,AT,2025-10-29,2025-10-26,0.5,1,quantile,1594.20611397377
ILI incidence,AT,2025-10-29,2025-10-26,0.55,1,quantile,1659.41110685736
ILI incidence,AT,2025-10-29,2025-10-26,0.6,1,quantile,1723.99529458197
ILI incidence,AT,2025-10-29,2025-10-26,0.65,1,quantile,1785.11409135392
ILI incidence,AT,2025-10-29,2025-10-26,0.7,1,quantile,1864.76249476162
ILI incidence,AT,2025-10-29,2025-10-26,0.75,1,quantile,1952.09968879256
ILI incidence,AT,2025-10-29,2025-10-26,0.8,1,quantile,2045.71004410815
ILI incidence,AT,2025-10-29,2025-10-26,0.85,1,quantile,2145.3689639457
ILI incidence,AT,2025-10-29,2025-10-26,0.9,1,quantile,2318.48441994522
ILI incidence,AT,2025-10-29,2025-10-26,0.95,1,quantile,2603.3886435039
ILI incidence,AT,2025-10-29,2025-10-26,0.975,1,quantile,2860.48272878298
ILI incidence,AT,2025-10-29,2025-10-26,0.99,1,quantile,3259.97831229728
ILI incidence,AT,2025-10-29,2025-11-02,0.01,2,quantile,538.005045299424
ILI incidence,AT,2025-10-29,2025-11-02,0.025,2,quantile,629.26310847077
ILI incidence,AT,2025-10-29,2025-11-02,0.05,2,quantile,721.504082646416
ILI incidence,AT,2025-10-29,2025-11-02,0.1,2,quantile,858.837682171089
ILI incidence,AT,2025-10-29,2025-11-02,0.15,2,quantile,953.399541145698
ILI incidence,AT,2025-10-29,2025-11-02,0.2,2,quantile,1023.61129704408
