target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-10-01,2025-09-28,0.01,1,quantile,68.8387928948362
ILI incidence,BE,2025-10-01,2025-09-28,0.025,1,quantile,79.6498053741414
ILI incidence,BE,2025-10-01,2025-09-28,0.05,1,quantile,88.5485475391903
ILI incidence,BE,2025-10-01,2025-09-28,0.1,1,quantile,104.882566522427
ILI incidence,BE,2025-10-01,2025-09-28,0.15,1,quantile,114.342449412527
ILI incidence,BE,2025-10-01,2025-09-28,0.2,1,quantile,122.811194979832
ILI incidence,BE,2025-10-01,2025-09-28,0.25,1,quantile,134.275095999742
ILI incidence,BE,2025-10-01,2025-09-28,0.3,1,quantile,141.601207751854
ILI incidence,BE,2025-10-01,2025-09-28,0.35,1,quantile,150.302744386397
ILI incidence,BE,2025-10-01,2025-09-28,0.4,1,quantile,158.904490297671
ILI incidence,BE,2025-10-01,2025-09-28,0.45,1,quantile,166.700411255531
ILI incidence,BE,2025-10-01,2025-09-28,0.5,1,quantile,174.396201347185
ILI incidence,BE,2025-10-01,2025-09-28,0.55,1,quantile,184.247083652111
ILI incidence,BE,2025-10-01,2025-09-28,0.6,1,quantile,190.958630669905
ILI incidence,BE,2025-10-01,2025-09-28,0.65,1,quantile,202.4117279074
ILI incidence,BE,2025-10-01,2025-09-28,0.7,1,quantile,213.553912631412
ILI incidence,BE,2025-10-01,2025-09-28,0.75,1,quantile,228.90178487027
ILI incidence,BE,2025-10-01,2025-09-28,0.8,1,quantile,245.315854234453
ILI incidence,BE,2025-10-01,2025-09-28,0.85,1,quantile,265.921749865573
ILI incidence,BE,2025-10-01,2025-09-28,0.9,1,quantile,298.755756954727
ILI incidence,BE,2025-10-01,2025-09-28,0.95,1,quantile,343.44836779403
ILI incidence,BE,2025-10-01,2025-09-28,0.975,1,quantile,396.375880675452
ILI incidence,BE,2025-10-01,2025-09-28,0.99,1,quantile,455.754111878567
ILI incidence,BE,2025-10-01,2025-10-05,0.01,2,quantile,55.4391471289638
