target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-05-13,2026-05-10,0.01,1,quantile,2.32616138226622
ILI incidence,AT,2026-05-13,2026-05-10,0.025,1,quantile,19.1183669237498
ILI incidence,AT,2026-05-13,2026-05-10,0.05,1,quantile,54.817973534961
ILI incidence,AT,2026-05-13,2026-05-10,0.1,1,quantile,122.194439831197
ILI incidence,AT,2026-05-13,2026-05-10,0.15,1,quantile,222.774636532016
ILI incidence,AT,2026-05-13,2026-05-10,0.2,1,quantile,371.034415841933
ILI incidence,AT,2026-05-13,2026-05-10,0.25,1,quantile,523.743717548593
ILI incidence,AT,2026-05-13,2026-05-10,0.3,1,quantile,642.580824023284
ILI incidence,AT,2026-05-13,2026-05-10,0.35,1,quantile,797.061845782065
ILI incidence,AT,2026-05-13,2026-05-10,0.4,1,quantile,925.310768320324
ILI incidence,AT,2026-05-13,2026-05-10,0.45,1,quantile,1055.13175071639
ILI incidence,AT,2026-05-13,2026-05-10,0.5,1,quantile,1206.87854862609
ILI incidence,AT,2026-05-13,2026-05-10,0.55,1,quantile,1344.00079576996
ILI incidence,AT,2026-05-13,2026-05-10,0.6,1,quantile,1528.9725820079
ILI incidence,AT,2026-05-13,2026-05-10,0.65,1,quantile,1716.98652117694
ILI incidence,AT,2026-05-13,2026-05-10,0.7,1,quantile,1896.30959366648
ILI incidence,AT,2026-05-13,2026-05-10,0.75,1,quantile,2058.34817677057
ILI incidence,AT,2026-05-13,2026-05-10,0.8,1,quantile,2350.21317523396
ILI incidence,AT,2026-05-13,2026-05-10,0.85,1,quantile,2632.23001848722
ILI incidence,AT,2026-05-13,2026-05-10,0.9,1,quantile,2972.26088210423
ILI incidence,AT,2026-05-13,2026-05-10,0.95,1,quantile,3462.60507292548
ILI incidence,AT,2026-05-13,2026-05-10,0.975,1,quantile,4054.97032230313
ILI incidence,AT,2026-05-13,2026-05-10,0.99,1,quantile,4733.97147392653
ILI incidence,AT,2026-05-13,2026-05-17,0.01,2,quantile,71.4273660756979
ILI incidence,AT,2026-05-13,2026-05-17,0.025,2,quantile,98.412206693711
ILI incidence,AT,2026-05-13,2026-05-17,0.05,2,quantile,150.212706619602
ILI incidence,AT,2026-05-13,2026-05-17,0.1,2,quantile,229.736579643869
ILI incidence,AT,2026-05-13,2026-05-17,0.15,2,quantile,307.734071659912
ILI incidence,AT,2026-05-13,2026-05-17,0.2,2,quantile,409.759413665008
ILI incidence,AT,2026-05-13,2026-05-17,0.25,2,quantile,503.977099873404
ILI incidence,AT,2026-05-13,2026-05-17,0.3,2,quantile,629.093739759901
ILI incidence,AT,2026-05-13,2026-05-17,0.35,2,quantile,756.562705664355
ILI incidence,AT,2026-05-13,2026-05-17,0.4,2,quantile,868.473811694091
ILI incidence,AT,2026-05-13,2026-05-17,0.45,2,quantile,967.463878425236
ILI incidence,AT,2026-05-13,2026-05-17,0.5,2,quantile,1136.38219163659
ILI incidence,AT,2026-05-13,2026-05-17,0.55,2,quantile,1325.60054295633
ILI incidence,AT,2026-05-13,2026-05-17,0.6,2,quantile,1470.87409278285
ILI incidence,AT,2026-05-13,2026-05-17,0.65,2,quantile,1665.6699016638
ILI incidence,AT,2026-05-13,2026-05-17,0.7,2,quantile,1909.03919564207
ILI incidence,AT,2026-05-13,2026-05-17,0.75,2,quantile,2128.58021255552
ILI incidence,AT,2026-05-13,2026-05-17,0.8,2,quantile,2355.90701822998
ILI incidence,AT,2026-05-13,2026-05-17,0.85,2,quantile,2695.48725983231
ILI incidence,AT,2026-05-13,2026-05-17,0.9,2,quantile,3085.64288155402
ILI incidence,AT,2026-05-13,2026-05-17,0.95,2,quantile,3880.55340790843
