target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2026-08-12,2026-08-09,0.01,1,quantile,0
ILI incidence,BE,2026-08-12,2026-08-09,0.025,1,quantile,0
ILI incidence,BE,2026-08-12,2026-08-09,0.05,1,quantile,0
ILI incidence,BE,2026-08-12,2026-08-09,0.1,1,quantile,0
ILI incidence,BE,2026-08-12,2026-08-09,0.15,1,quantile,0
ILI incidence,BE,2026-08-12,2026-08-09,0.2,1,quantile,1.02621965156984
ILI incidence,BE,2026-08-12,2026-08-09,0.25,1,quantile,3.41408143874069
ILI incidence,BE,2026-08-12,2026-08-09,0.3,1,quantile,5.42822970111147
ILI incidence,BE,2026-08-12,2026-08-09,0.35,1,quantile,7.64302061868938
ILI incidence,BE,2026-08-12,2026-08-09,0.4,1,quantile,9.65562055206098
ILI incidence,BE,2026-08-12,2026-08-09,0.45,1,quantile,11.6752919900618
ILI incidence,BE,2026-08-12,2026-08-09,0.5,1,quantile,13.7949286266709
ILI incidence,BE,2026-08-12,2026-08-09,0.55,1,quantile,16.2533625540758
ILI incidence,BE,2026-08-12,2026-08-09,0.6,1,quantile,19.1449926136679
ILI incidence,BE,2026-08-12,2026-08-09,0.65,1,quantile,22.0731447320533
ILI incidence,BE,2026-08-12,2026-08-09,0.7,1,quantile,24.4983023381667
ILI incidence,BE,2026-08-12,2026-08-09,0.75,1,quantile,27.5417715147396
ILI incidence,BE,2026-08-12,2026-08-09,0.8,1,quantile,31.8887505757678
ILI incidence,BE,2026-08-12,2026-08-09,0.85,1,quantile,36.0723130963563
ILI incidence,BE,2026-08-12,2026-08-09,0.9,1,quantile,44.0535686191366
ILI incidence,BE,2026-08-12,2026-08-09,0.95,1,quantile,56.3782135785355
ILI incidence,BE,2026-08-12,2026-08-09,0.975,1,quantile,68.6230521406981
ILI incidence,BE,2026-08-12,2026-08-09,0.99,1,quantile,91.1460836836136
ILI incidence,BE,2026-08-12,2026-08-16,0.01,2,quantile,0
ILI incidence,BE,2026-08-12,2026-08-16,0.025,2,quantile,0
ILI incidence,BE,2026-08-12,2026-08-16,0.05,2,quantile,0
ILI incidence,BE,2026-08-12,2026-08-16,0.1,2,quantile,0
ILI incidence,BE,2026-08-12,2026-08-16,0.15,2,quantile,0
ILI incidence,BE,2026-08-12,2026-08-16,0.2,2,quantile,0
ILI incidence,BE,2026-08-12,2026-08-16,0.25,2,quantile,0.107946826821679
ILI incidence,BE,2026-08-12,2026-08-16,0.3,2,quantile,2.83829742118561
ILI incidence,BE,2026-08-12,2026-08-16,0.35,2,quantile,5.80351227993751
ILI incidence,BE,2026-08-12,2026-08-16,0.4,2,quantile,8.66061750535227
ILI incidence,BE,2026-08-12,2026-08-16,0.45,2,quantile,11.5539329324258
ILI incidence,BE,2026-08-12,2026-08-16,0.5,2,quantile,14.7694204655472
ILI incidence,BE,2026-08-12,2026-08-16,0.55,2,quantile,18.9573985750387
ILI incidence,BE,2026-08-12,2026-08-16,0.6,2,quantile,22.1796020512506
ILI incidence,BE,2026-08-12,2026-08-16,0.65,2,quantile,27.289898469493
ILI incidence,BE,2026-08-12,2026-08-16,0.7,2,quantile,32.1833504702834
ILI incidence,BE,2026-08-12,2026-08-16,0.75,2,quantile,38.103569443137
ILI incidence,BE,2026-08-12,2026-08-16,0.8,2,quantile,46.7872247591948
ILI incidence,BE,2026-08-12,2026-08-16,0.85,2,quantile,57.2145803921581
ILI incidence,BE,2026-08-12,2026-08-16,0.9,2,quantile,73.1817891303675
ILI incidence,BE,2026-08-12,2026-08-16,0.95,2,quantile,111.409354897079
ILI incidence,BE,2026-08-12,2026-08-16,0.975,2,quantile,141.294978039026
ILI incidence,BE,2026-08-12,2026-08-16,0.99,2,quantile,172.323397399555
ILI incidence,BE,2026-08-12,2026-08-23,0.01,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.025,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.05,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.1,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.15,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.2,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.25,3,quantile,0
ILI incidence,BE,2026-08-12,2026-08-23,0.3,3,quantile,0.501117389856681
ILI incidence,BE,2026-08-12,2026-08-23,0.35,3,quantile,4.12843562849603
ILI incidence,BE,2026-08-12,2026-08-23,0.4,3,quantile,7.50981857534242
ILI incidence,BE,2026-08-12,2026-08-23,0.45,3,quantile,11.4841050813554
ILI incidence,BE,2026-08-12,2026-08-23,0.5,3,quantile,16.0896210096596
ILI incidence,BE,2026-08-12,2026-08-23,0.55,3,quantile,21.3106032244537
ILI incidence,BE,2026-08-12,2026-08-23,0.6,3,quantile,27.8213073595031
ILI incidence,BE,2026-08-12,2026-08-23,0.65,3,quantile,33.659580447149
ILI incidence,BE,2026-08-12,2026-08-23,0.7,3,quantile,42.076237716291
ILI incidence,BE,2026-08-12,2026-08-23,0.75,3,quantile,51.2103465756576
ILI incidence,BE,2026-08-12,2026-08-23,0.8,3,quantile,64.0657423519817
ILI incidence,BE,2026-08-12,2026-08-23,0.85,3,quantile,85.4193205912888
ILI incidence,BE,2026-08-12,2026-08-23,0.9,3,quantile,110.454339834046
ILI incidence,BE,2026-08-12,2026-08-23,0.95,3,quantile,169.670222359889
ILI incidence,BE,2026-08-12,2026-08-23,0.975,3,quantile,230.049382939188
ILI incidence,BE,2026-08-12,2026-08-23,0.99,3,quantile,324.204101730886
ILI incidence,BE,2026-08-12,2026-08-30,0.01,4,quantile,0
ILI incidence,BE,2026-08-12,2026-08-30,0.025,4,quantile,0
