target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-11-05,2025-11-02,0.01,1,quantile,1436.40286357629
ILI incidence,AT,2025-11-05,2025-11-02,0.025,1,quantile,1611.84243508463
ILI incidence,AT,2025-11-05,2025-11-02,0.05,1,quantile,1719.05168313804
ILI incidence,AT,2025-11-05,2025-11-02,0.1,1,quantile,1901.66668120777
ILI incidence,AT,2025-11-05,2025-11-02,0.15,1,quantile,2060.89577646269
ILI incidence,AT,2025-11-05,2025-11-02,0.2,1,quantile,2171.50624257138
ILI incidence,AT,2025-11-05,2025-11-02,0.25,1,quantile,2262.69021044596
ILI incidence,AT,2025-11-05,2025-11-02,0.3,1,quantile,2373.81836734267
ILI incidence,AT,2025-11-05,2025-11-02,0.35,1,quantile,2479.54925700984
ILI incidence,AT,2025-11-05,2025-11-02,0.4,1,quantile,2565.47982941403
ILI incidence,AT,2025-11-05,2025-11-02,0.45,1,quantile,2679.01977643833
ILI incidence,AT,2025-11-05,2025-11-02,0.5,1,quantile,2792.62997803422
ILI incidence,AT,2025-11-05,2025-11-02,0.55,1,quantile,2924.74750006335
ILI incidence,AT,2025-11-05,2025-11-02,0.6,1,quantile,3011.41614476578
ILI incidence,AT,2025-11-05,2025-11-02,0.65,1,quantile,3100.59468827667
ILI incidence,AT,2025-11-05,2025-11-02,0.7,1,quantile,3213.97419746576
ILI incidence,AT,2025-11-05,2025-11-02,0.75,1,quantile,3366.80418139996
ILI incidence,AT,2025-11-05,2025-11-02,0.8,1,quantile,3495.65722194229
ILI incidence,AT,2025-11-05,2025-11-02,0.85,1,quantile,3663.44770617559
ILI incidence,AT,2025-11-05,2025-11-02,0.9,1,quantile,3902.81181810057
ILI incidence,AT,2025-11-05,2025-11-02,0.95,1,quantile,4276.64027400289
ILI incidence,AT,2025-11-05,2025-11-02,0.975,1,quantile,4653.09255014108
ILI incidence,AT,2025-11-05,2025-11-02,0.99,1,quantile,5071.19739978444
ILI incidence,AT,2025-11-05,2025-11-09,0.01,2,quantile,1122.37752943688
ILI incidence,AT,2025-11-05,2025-11-09,0.025,2,quantile,1278.28055236299
ILI incidence,AT,2025-11-05,2025-11-09,0.05,2,quantile,1440.41615569865
ILI incidence,AT,2025-11-05,2025-11-09,0.1,2,quantile,1670.43107265072
ILI incidence,AT,2025-11-05,2025-11-09,0.15,2,quantile,1872.0648157399
ILI incidence,AT,2025-11-05,2025-11-09,0.2,2,quantile,2030.80616876754
ILI incidence,AT,2025-11-05,2025-11-09,0.25,2,quantile,2181.53040385215
ILI incidence,AT,2025-11-05,2025-11-09,0.3,2,quantile,2301.81214724756
ILI incidence,AT,2025-11-05,2025-11-09,0.35,2,quantile,2456.19274426169
ILI incidence,AT,2025-11-05,2025-11-09,0.4,2,quantile,2588.06964200417
