target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,HR,2024-11-10,4,quantile,0.45,0.6692770472933353,2024-10-23
ILI incidence,HR,2024-10-20,1,median,0.5,0.7023626285634027,2024-10-23
ILI incidence,HR,2024-10-27,2,median,0.5,0.9946554937494528,2024-10-23
ILI incidence,HR,2024-11-03,3,median,0.5,0.5671682509562233,2024-10-23
ILI incidence,HR,2024-11-10,4,median,0.5,0.6802953663217572,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.55,0.7322788789015112,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.55,0.9978670670826257,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.55,0.6005934694668261,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.55,0.6955667178102026,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.6,0.7394318327313061,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.6,1.0022913688399346,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.6,0.6219406631729066,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.6,0.6977903609372016,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.65,0.7432868502325648,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.65,1.0172099351098811,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.65,0.6462763223510081,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.65,0.7005881224443847,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.7,0.7459270265568569,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.7,1.0319337529695005,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.7,0.7293337269765338,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.7,0.7117468318120003,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.75,0.7496355428169169,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.75,1.0450068716738268,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.75,0.8355857448466072,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.75,0.7225608506514167,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.8,0.7623359621588112,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.8,1.051115892526467,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.8,0.9051908075749466,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.8,0.7331056926340852,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.85,0.773505939152023,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.85,1.0520614039547782,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.85,0.9669762005572635,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.85,0.7700140733642666,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.9,0.8226236800772726,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.9,1.060267748556468,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.9,1.001710457412463,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.9,0.7721841916123365,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.95,0.8459014517870239,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.95,1.070356283258755,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.95,1.0373450884031348,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.95,0.7859680444118005,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.975,0.8732667989987837,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.975,1.1391619543220055,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.975,1.0638089564589237,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.975,0.8982103014959367,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.99,0.9018184445227135,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.99,1.20644143954483,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.99,1.1566096390160552,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.99,0.9002478509095927,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.01,13.38974892235314,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.01,14.16569210160326,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.01,14.928286108181128,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.01,18.975187474488493,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.025,13.593539906944711,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.025,16.554329305297315,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.025,18.211064674457734,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.025,19.015997468804088,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.05,13.786475482959805,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.05,16.885687994187865,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.05,18.442459326543272,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.05,19.130863658178086,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.1,14.5339074015499,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.1,17.018938576096545,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.1,20.38048501465812,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.1,19.850695178945838,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.15,15.730915484689412,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.15,17.40313282368749,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.15,21.15583864216212,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.15,21.717034526401275,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.2,16.45663744431625,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.2,18.194633438071644,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.2,21.514999438565617,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.2,22.311472412760445,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.25,16.799444478140806,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.25,19.075677517977176,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.25,21.787796285813396,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.25,22.602869843026824,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.3,16.9249906705901,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.3,19.509312935263225,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.3,21.989445594947323,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.3,22.8662821277498,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.35,17.203522443704102,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.35,19.86520587915812,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.35,22.12255164081665,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.35,23.087090608213035,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.4,17.56233773618658,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.4,20.27138795835676,2024-10-23
