target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-03-29,1,quantile,0.01,95.9609203651242,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.01,72.0073964381651,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.01,24.857231802253633,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.01,56.558310348600365,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.025,99.94489965697689,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.025,83.72276319909396,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.025,25.579139119901768,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.025,57.879735638989665,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.05,100.42370541192678,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.05,94.07621230153444,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.05,27.013940933964573,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.05,59.72447898081509,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.1,106.73222993490504,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.1,96.30190940784043,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.1,35.991718982430655,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.1,66.5251795295769,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.15,115.78487036647498,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.15,98.7220926464216,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.15,42.415612348694076,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.15,68.85686257982809,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.2,129.34116881552646,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.2,108.11973272973458,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.2,48.35559455747961,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.2,70.56269111567858,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.25,132.13043230117222,2026-04-01
ILI incidence,BE,2026-04-05,2,quantile,0.25,110.93134200954538,2026-04-01
ILI incidence,BE,2026-04-12,3,quantile,0.25,51.115953939953,2026-04-01
ILI incidence,BE,2026-04-19,4,quantile,0.25,73.6590538711837,2026-04-01
ILI incidence,BE,2026-03-29,1,quantile,0.3,137.49988829224836,2026-04-01
