target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-24,1,quantile,0.01,35.16558071044934,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.01,35.807884536862446,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.01,26.116504463790957,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.01,27.44447236366965,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.025,35.26090711530366,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.025,42.640600124094306,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.025,28.025285957167842,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.025,27.77988221227053,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.05,35.85956595071698,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.05,49.07198825533495,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.05,29.88001776068961,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.05,28.79725428655834,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.1,38.17962580117489,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.1,51.64910792890594,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.1,31.764935542858595,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.1,29.90749355901297,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.15,39.36008119610782,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.15,53.196901841942704,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.15,32.215255015458766,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.15,30.382631791506213,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.2,39.67885444785733,2026-05-27
ILI incidence,BE,2026-05-31,2,quantile,0.2,54.10204449659949,2026-05-27
ILI incidence,BE,2026-06-07,3,quantile,0.2,32.704371536249106,2026-05-27
ILI incidence,BE,2026-06-14,4,quantile,0.2,31.003648606291314,2026-05-27
ILI incidence,BE,2026-05-24,1,quantile,0.25,40.22489106890253,2026-05-27
