origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.01,69.74442719115096
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.025,71.14166931239983
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.05,75.190188874972
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.1,76.87078784478919
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.15,81.57699881766568
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.2,83.99628583250417
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.25,86.54691123588859
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.3,90.83982578055316
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.35,93.36830164038372
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.4,99.04832761986424
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.45,103.07730351657922
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.5,104.2017456382801
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.55,107.16931180561065
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.6,109.70984939109822
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.65,110.74322087052369
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.7,111.26720022000002
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.75,113.82523861708214
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.8,115.33224093134164
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.85,117.85600003652463
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.9,119.64093836605171
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.95,122.24507295044248
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.975,122.5126224370516
2025-12-10,ILI incidence,-1,2025-11-23,BE,quantile,0.99,123.44584968247752
2025-12-10,ARI incidence,-1,2025-11-23,BE,quantile,0.01,647.9473963389098
2025-12-10,ARI incidence,-1,2025-11-23,BE,quantile,0.025,659.8675579548354
