origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.01,1339.6598319682328
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.025,1355.5736091502706
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.05,1392.9770333831505
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.1,1442.4312219196222
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.15,1504.5129733538174
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.2,1564.7812978550662
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.25,1587.9425598142716
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.3,1646.626634304591
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.35,1680.063347512714
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.4,1748.0128495822846
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.45,1785.4336194002942
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.5,1837.2628378278853
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.55,1904.8068826522992
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.6,1963.062604264928
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.65,2004.242107352435
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.7,2046.3915842728152
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.75,2079.7213122771686
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.8,2126.1375365769063
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.85,2185.0690835444925
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.9,2244.0097024846373
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.95,2276.367000192728
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.975,2342.589601218119
2025-12-03,ILI incidence,-1,2025-11-16,AT,quantile,0.99,2373.0270190693827
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.01,1358.6989265047746
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.025,1399.3852829111531
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.05,1435.5841597905803
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.1,1508.321380820631
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.15,1575.7033433031247
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.2,1615.2442544532255
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.25,1659.7928971401752
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.3,1703.6988765704946
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.35,1739.519230974936
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.4,1786.3134152919408
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.45,1888.971883592196
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.5,1954.486244061845
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.55,1994.022418433325
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.6,2049.4522928876827
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.65,2089.7075035097973
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.7,2130.5470436366954
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.75,2162.36065308125
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.8,2229.5936823698207
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.85,2277.609492834922
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.9,2387.2840002327684
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.95,2474.045275271649
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.975,2593.711984016842
2025-12-03,ILI incidence,0,2025-11-23,AT,quantile,0.99,2892.6891636983087
2025-12-03,ILI incidence,1,2025-11-30,AT,quantile,0.01,1304.8354002395922
