origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.01,2161.4793832143127
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.025,2186.767290328512
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.05,2213.497700968529
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.1,2253.100676331789
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.15,2283.439159836404
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.2,2308.23644574364
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.25,2328.0763876830297
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.3,2347.706407057811
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.35,2367.61940521656
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.4,2384.800638786484
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.45,2400.8295025903085
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.5,2418.774545960301
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.55,2435.579047401462
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.6,2452.951519629773
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.65,2470.61736042105
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.7,2488.656918388923
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.75,2507.5627461703643
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.8,2528.164907696275
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.85,2552.29819806892
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.9,2581.106034387518
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.95,2624.322785878064
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.975,2662.926973987103
2026-03-11,ILI incidence,-1,2026-02-22,AT,quantile,0.99,2707.580696870757
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.01,2027.918894404493
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.025,2040.4773179019585
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.05,2058.154075989788
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.1,2091.457414919072
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.15,2119.4714767046094
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.2,2144.1676315069003
2026-03-11,ILI incidence,0,2026-03-01,AT,quantile,0.25,2165.689788706826
