origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.01,2556.185012948521
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.025,2580.391701195383
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.05,2606.064014625192
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.1,2645.541867611344
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.15,2670.8302012831937
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.2,2692.8183511729726
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.25,2714.5963187582165
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.3,2736.162217800108
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.35,2755.9125453839306
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.4,2772.801562738476
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.45,2789.933618392879
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.5,2810.9839931828874
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.55,2832.455900432721
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.6,2854.450627057145
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.65,2878.479910448408
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.7,2905.2505176577606
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.75,2936.449494506885
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.8,2967.624367681208
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.85,3013.684548059496
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.9,3065.680179249558
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.95,3158.699338711805
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.975,3231.3277442453486
2026-01-21,ILI incidence,-1,2026-01-04,AT,quantile,0.99,3292.371342772179
