target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,GR,2026-06-14,4,quantile,0.025,0.0,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.05,30.121370244411427,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.05,19.88508334977862,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.05,0.0,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.05,0.0,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.1,116.04031116599053,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.1,101.89865177172368,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.1,66.85652003829436,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.1,22.479859328161094,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.15,179.72099936971892,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.15,153.3473583035256,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.15,124.27635427426812,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.15,71.89694934455724,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.2,222.58843102523647,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.2,198.8518634267702,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.2,155.94856063336323,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.2,121.71757749615837,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.25,259.23321334796094,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.25,228.39326804032018,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.25,188.26487711246148,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.25,160.07556773479035,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.3,286.44446506401584,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.3,258.16332174021744,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.3,226.70515003771732,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.3,198.68093661892306,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.35,318.2175410895094,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.35,287.1508017357113,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.35,254.4556732715956,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.35,225.83375098307963,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.4,348.81281153153066,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.4,314.8818016539776,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.4,279.5773090621582,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.4,250.55518178858182,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.45,373.9435942588911,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.45,343.341773041666,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.45,303.55092655503853,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.45,279.53822586959353,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.5,403.52732477397376,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.5,370.0512317636818,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.5,327.38540584499117,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.5,305.126778864399,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.55,424.0974031641685,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.55,400.15694110282664,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.55,360.75297268293286,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.55,336.8493131899571,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.6,451.86621059247307,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.6,429.2253548672193,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.6,388.7411729340413,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.6,370.3805137417673,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.65,484.9622860775841,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.65,457.8672940101877,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.65,421.9047602644125,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.65,399.0394472908662,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.7,509.490898252413,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.7,491.50604863933233,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.7,444.5731881718957,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.7,424.3808296816386,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.75,539.2518343955392,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.75,525.5299330747412,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.75,476.57260102756703,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.75,449.100395154991,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.8,586.1867901728663,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.8,559.7581560907558,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.8,510.3283108435748,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.8,484.8266880680781,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.85,632.6150572198171,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.85,602.7431205079768,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.85,537.0396925390098,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.85,522.4917595690473,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.9,680.9117123134122,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.9,645.4943761206229,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.9,588.2530287755116,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.9,581.9507490384177,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.95,758.7895325059957,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.95,734.2010588409667,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.95,671.6526701664067,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.95,644.959183410333,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.975,816.1778943515554,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.975,828.4635784052901,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.975,743.1953032571157,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.975,717.0345895323102,2026-05-27
ILI incidence,GR,2026-05-24,1,quantile,0.99,864.4701658824441,2026-05-27
ILI incidence,GR,2026-05-31,2,quantile,0.99,900.4924138941288,2026-05-27
ILI incidence,GR,2026-06-07,3,quantile,0.99,818.4735747206166,2026-05-27
ILI incidence,GR,2026-06-14,4,quantile,0.99,787.8866045271802,2026-05-27
ILI incidence,GR,2026-05-24,1,median,,403.52732477397376,2026-05-27
ILI incidence,GR,2026-05-31,2,median,,370.0512317636818,2026-05-27
ILI incidence,GR,2026-06-07,3,median,,327.38540584499117,2026-05-27
ILI incidence,GR,2026-06-14,4,median,,305.126778864399,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.01,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.01,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.01,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.01,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.025,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.025,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.025,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.025,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.05,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.05,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.05,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.05,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.1,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.1,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.1,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.1,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.15,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.15,0.0,2026-05-27
ILI incidence,IE,2026-06-07,3,quantile,0.15,0.0,2026-05-27
ILI incidence,IE,2026-06-14,4,quantile,0.15,0.0,2026-05-27
ILI incidence,IE,2026-05-24,1,quantile,0.2,0.0,2026-05-27
ILI incidence,IE,2026-05-31,2,quantile,0.2,0.0,2026-05-27
