target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-10,1,quantile,0.01,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.01,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.01,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.01,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.025,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.025,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.025,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.025,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.05,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.05,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.05,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.05,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.1,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.1,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.1,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.1,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.15,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.15,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.15,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.15,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.2,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.2,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.2,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.2,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.25,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.25,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.25,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.25,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.3,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.3,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.3,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.3,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.35,0.0,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.35,0.0,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.35,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.35,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.4,7.545335763859118,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.4,6.032480494589015,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.4,0.0,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.4,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.45,22.785360615006397,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.45,21.80697995867827,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.45,2.570643497337392,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.45,0.0,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.5,37.853511054718524,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.5,37.510714306035396,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.5,18.087728178669977,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.5,2.542144098632645,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.55,56.525018689480696,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.55,55.25331764746122,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.55,36.27954344395105,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.55,13.79129185593625,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.6,71.84539190930711,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.6,74.5279216145469,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.6,50.43951606337904,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.6,29.143487069721935,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.65,88.7070309891385,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.65,87.9583225863752,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.65,63.54556788097856,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.65,45.65075973038866,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.7,104.99540577243992,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.7,103.71149631686947,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.7,83.96042044410174,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.7,64.9374189396237,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.75,122.12981825488072,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.75,125.89356798702241,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.75,102.03237593152414,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.75,85.83651876137519,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.8,143.53769449024344,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.8,148.27930915937645,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.8,124.94391085260463,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.8,104.42836269423155,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.85,173.18295064763166,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.85,176.18289805970636,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.85,147.87506547124192,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.85,132.2704398446942,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.9,210.29789989978934,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.9,200.5446900623008,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.9,185.45711685423268,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.9,168.08889734855666,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.95,249.8952490514616,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.95,244.61176025855983,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.95,233.33171407909933,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.95,208.9135832687985,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.975,303.17569405630337,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.975,288.1838186539087,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.975,266.0138277684697,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.975,239.70740788549494,2026-05-13
ILI incidence,BE,2026-05-10,1,quantile,0.99,362.93496118060955,2026-05-13
ILI incidence,BE,2026-05-17,2,quantile,0.99,324.37432012013653,2026-05-13
ILI incidence,BE,2026-05-24,3,quantile,0.99,296.2062951492665,2026-05-13
ILI incidence,BE,2026-05-31,4,quantile,0.99,284.268587865428,2026-05-13
ILI incidence,BE,2026-05-10,1,median,,37.853511054718524,2026-05-13
ILI incidence,BE,2026-05-17,2,median,,37.510714306035396,2026-05-13
ILI incidence,BE,2026-05-24,3,median,,18.087728178669977,2026-05-13
ILI incidence,BE,2026-05-31,4,median,,2.542144098632645,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.01,0.0,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.01,0.0,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.01,0.0,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.01,0.0,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.025,36.93426453642869,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.025,0.0,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.025,0.0,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.025,0.0,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.05,86.05749639985964,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.05,44.86184777252941,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.05,39.002552138658814,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.05,28.382317112563907,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.1,172.1230379878103,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.1,140.49768746301487,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.1,115.21554126295277,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.1,103.38242141235307,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.15,215.78749160970688,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.15,189.3416630181876,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.15,159.7854757044543,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.15,152.7839260620565,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.2,261.63173889924855,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.2,241.60252262674587,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.2,196.96757008510687,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.2,194.79808275756474,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.25,299.4410237574091,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.25,286.1180656521086,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.25,237.58720099932162,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.25,232.39063446594173,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.3,337.6661845405718,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.3,324.91491607638477,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.3,274.5116587418456,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.3,260.2485547514745,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.35,368.9874749278419,2026-05-13
ILI incidence,GR,2026-05-17,2,quantile,0.35,348.0965364640273,2026-05-13
ILI incidence,GR,2026-05-24,3,quantile,0.35,307.0947411696369,2026-05-13
ILI incidence,GR,2026-05-31,4,quantile,0.35,286.63595786126143,2026-05-13
ILI incidence,GR,2026-05-10,1,quantile,0.4,392.80116663767683,2026-05-13
