target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,GR,2025-12-07,1,quantile,0.01,293.5398565876211,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.01,402.83306355555163,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.01,594.8765969005017,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.01,805.1080119476844,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.025,383.1268043633506,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.025,500.2645167799437,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.025,677.5982131659609,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.025,878.9712429130618,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.05,462.51897534937234,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.05,576.9043018093969,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.05,750.7478096369499,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.05,940.579868931809,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.1,536.7738735540152,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.1,659.4685717923263,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.1,829.7411186506982,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.1,1033.7685399776149,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.15,590.353602776886,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.15,707.7688197788638,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.15,883.1621993202169,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.15,1084.2876398878293,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.2,638.0809756083639,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.2,742.5460102092186,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.2,924.473954956111,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.2,1137.8078372884966,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.25,678.6973342469229,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.25,776.5157309672654,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.25,958.9303054685475,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.25,1172.9684541425313,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.3,705.2981396033024,2025-12-10
ILI incidence,GR,2025-12-14,2,quantile,0.3,800.7745628430825,2025-12-10
ILI incidence,GR,2025-12-21,3,quantile,0.3,991.6427682306451,2025-12-10
ILI incidence,GR,2025-12-28,4,quantile,0.3,1208.3276499990247,2025-12-10
ILI incidence,GR,2025-12-07,1,quantile,0.35,739.3255307544975,2025-12-10
