target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-03,1,quantile,0.01,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.01,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.01,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.01,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.025,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.025,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.025,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.025,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.05,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.05,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.05,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.05,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.1,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.1,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.1,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.1,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.15,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.15,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.15,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.15,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.2,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.2,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.2,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.2,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.25,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.25,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.25,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.25,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.3,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.3,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.3,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.3,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.35,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.35,0.0,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.35,0.0,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.35,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.4,0.0,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.4,4.638915867984216,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.4,13.235654943129425,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.4,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.45,8.648411298419832,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.45,19.405690567160782,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.45,32.85681173927466,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.45,0.0,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.5,25.23405522656902,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.5,34.05224498154766,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.5,46.43507893736111,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.5,10.280155214716585,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.55,47.05852780504732,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.55,47.173013168006634,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.55,63.53492754358679,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.55,28.00932990524532,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.6,60.57539777131681,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.6,61.24352600783302,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.6,78.00178789653287,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.6,43.61377050760052,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.65,75.21652310100637,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.65,83.90175727309659,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.65,94.32738374097524,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.65,59.819882667673795,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.7,90.01859378511226,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.7,103.40724464087097,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.7,112.45452099516295,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.7,78.42380494218116,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.75,108.67233675490634,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.75,123.13506787034211,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.75,132.1847434347794,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.75,92.60369491451894,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.8,128.94533103831375,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.8,141.8198433893074,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.8,150.6540642541097,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.8,113.39210182501385,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.85,160.462595965902,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.85,164.1910045928997,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.85,172.48130977123358,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.85,139.08004026996045,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.9,188.88542079172757,2026-05-06
ILI incidence,BE,2026-05-10,2,quantile,0.9,187.6689265658306,2026-05-06
ILI incidence,BE,2026-05-17,3,quantile,0.9,200.52675129408289,2026-05-06
ILI incidence,BE,2026-05-24,4,quantile,0.9,170.4293327468191,2026-05-06
ILI incidence,BE,2026-05-03,1,quantile,0.95,239.46221156799854,2026-05-06
